"itemid","similar_item"
"212362","207780"
"212363","202314"
"212364","190548"
"212365","212366"
"212366","212458"
"212367","215437"
"212369","222801"
"212386","211316"
"212387","212388"
"212388","212387"
"212389","193840"
"212390","225127"
"212408","225751"
"212412","222226"
"212414","219491"
"212416","212977"
"212417","215310"
"212418","211102"
"212419","209574"
"212420","212388"
"212422","214902"
"212423","216255"
"212427","220165"
"212428","207414"
"212430","199129"
"212431","205095"
"212432","221784"
"212433","201772"
"212434","221751"
"212435","209605"
"212436","212450"
"212437","212438"
"212438","212437"
"212439","220936"
"212441","210091"
"212443","221551"
"212444","222560"
"212445","203628"
"212446","211546"
"212447","215665"
"212450","212436"
"212451","209480"
"212452","221931"
"212453","212694"
"212454","218375"
"212456","204802"
"212458","212366"
"212459","212757"
"212460","207325"
"212462","220194"
"212463","217031"
"212464","218669"
"212465","201539"
"212466","212656"
"212468","212533"
"212469","208235"
"212472","204303"
"212473","212252"
"212474","215012"
"212477","214562"
"212480","210513"
"212481","211260"
"212483","205775"
"212484","212278"
"212485","213719"
"212486","226946"
"212487","225446"
"212488","212489"
"212489","212488"
"212493","224751"
"212494","211661"
"212497","212511"
"212498","182053"
"212499","211621"
"212501","212513"
"212502","214911"
"212503","192426"
"212504","213465"
"212505","212068"
"212506","227991"
"212507","205056"
"212508","225790"
"212509","216770"
"212510","212521"
"212511","212497"
"212512","212510"
"212513","224529"
"212514","210869"
"212515","212505"
"212516","207042"
"212517","232181"
"212520","215302"
"212521","212510"
"212522","185360"
"212524","212527"
"212525","224074"
"212526","206014"
"212527","212524"
"212528","220491"
"212530","213306"
"212531","217027"
"212532","213320"
"212533","201929"
"212534","224979"
"212537","205156"
"212538","203180"
"212539","214501"
"212543","217152"
"212544","212688"
"212545","212912"
"212547","222702"
"212550","198527"
"212551","211881"
"212552","212551"
"212553","200420"
"212554","200420"
"212555","209130"
"212556","200420"
"212557","218798"
"212560","207326"
"212561","197147"
"212562","212561"
"212563","217107"
"212564","207345"
"212565","211129"
"212566","210373"
"212570","211321"
"212571","172383"
"212573","211544"
"212574","199422"
"212576","196374"
"212578","215980"
"212583","213932"
"212584","213932"
"212585","212592"
"212588","196899"
"212592","212601"
"212593","211889"
"212595","186243"
"212596","195404"
"212597","210969"
"212598","221197"
"212599","212598"
"212600","218689"
"212601","212592"
"212602","219937"
"212603","212606"
"212604","210220"
"212605","212604"
"212606","211243"
"212607","185204"
"212608","214410"
"212609","229635"
"212610","208619"
"212611","209753"
"212612","206454"
"212613","217027"
"212614","219267"
"212615","222712"
"212616","219063"
"212618","222743"
"212620","210930"
"212621","205668"
"212623","198901"
"212628","216267"
"212629","202778"
"212630","218594"
"212631","211661"
"212632","205115"
"212633","190510"
"212636","199844"
"212637","185499"
"212638","211203"
"212639","205502"
"212640","208176"
"212641","207868"
"212642","218593"
"212643","212649"
"212644","212815"
"212645","196238"
"212646","213517"
"212647","213756"
"212649","212643"
"212650","209866"
"212651","209147"
"212653","209460"
"212654","219162"
"212656","229393"
"212658","224909"
"212660","189737"
"212661","212660"
"212662","215731"
"212663","212645"
"212664","198030"
"212666","213188"
"212667","213475"
"212668","205529"
"212669","205084"
"212671","212647"
"212672","209026"
"212673","229668"
"212674","213285"
"212675","211186"
"212676","195534"
"212677","211821"
"212678","212265"
"212681","211679"
"212682","196359"
"212684","201816"
"212686","230421"
"212687","199517"
"212688","212544"
"212689","204707"
"212690","199000"
"212691","206428"
"212692","212693"
"212693","212692"
"212694","212693"
"212695","213222"
"212696","212737"
"212700","212792"
"212703","212709"
"212704","212707"
"212705","212709"
"212706","218907"
"212707","212704"
"212708","212704"
"212709","212705"
"212710","222301"
"212711","212757"
"212714","213264"
"212715","198680"
"212720","211891"
"212721","206528"
"212722","216155"
"212727","224021"
"212731","207955"
"212733","215459"
"212734","207876"
"212735","212049"
"212737","212696"
"212739","214281"
"212740","211968"
"212743","212744"
"212744","212743"
"212745","218306"
"212746","214643"
"212747","212748"
"212748","200128"
"212749","212129"
"212750","204698"
"212751","216016"
"212752","213240"
"212753","197153"
"212754","187854"
"212757","202444"
"212758","223190"
"212759","220857"
"212760","219544"
"212761","212242"
"212763","161404"
"212770","212901"
"212772","215550"
"212775","206243"
"212783","199807"
"212784","214758"
"212788","214205"
"212790","208125"
"212791","210474"
"212792","193317"
"212797","215199"
"212798","211532"
"212800","199218"
"212802","212803"
"212803","213702"
"212805","212366"
"212806","212278"
"212807","212278"
"212808","199821"
"212809","214693"
"212812","221476"
"212813","219705"
"212814","212815"
"212815","212816"
"212816","212815"
"212819","211918"
"212820","210398"
"212821","206033"
"212830","220797"
"212831","207386"
"212832","212834"
"212833","210168"
"212834","212832"
"212835","216278"
"212836","216278"
"212837","205319"
"212838","200962"
"212839","220523"
"212840","205359"
"212841","212842"
"212842","216278"
"212843","215340"
"212844","204261"
"212845","207471"
"212846","217366"
"212847","230675"
"212848","196359"
"212849","207658"
"212850","212168"
"212858","212859"
"212859","212858"
"212860","221993"
"212861","219526"
"212863","219819"
"212864","212282"
"212870","195093"
"212872","213485"
"212873","216181"
"212876","197402"
"212877","218961"
"212878","224727"
"212881","198397"
"212882","215291"
"212884","214377"
"212885","227858"
"212886","199814"
"212888","206705"
"212889","212878"
"212890","219189"
"212892","217592"
"212893","214540"
"212894","223164"
"212896","218586"
"212897","222680"
"212898","218870"
"212899","210416"
"212900","194526"
"212901","190973"
"212902","212898"
"212903","209959"
"212904","210413"
"212905","221389"
"212906","216780"
"212907","206735"
"212911","186651"
"212912","212545"
"212913","219296"
"212938","200625"
"212939","208292"
"212940","229674"
"212941","219206"
"212942","204741"
"212943","230552"
"212944","215437"
"212945","218302"
"212946","212947"
"212947","212946"
"212948","212950"
"212949","213697"
"212950","212948"
"212951","207936"
"212952","217800"
"212953","208785"
"212954","208088"
"212955","212015"
"212956","212960"
"212957","227390"
"212958","200885"
"212959","221626"
"212960","212956"
"212961","190120"
"212963","207868"
"212964","204478"
"212965","212964"
"212966","217916"
"212967","210405"
"212968","223756"
"212969","204276"
"212970","219484"
"212971","217894"
"212972","212971"
"212973","212976"
"212974","214549"
"212975","223249"
"212976","212973"
"212977","216278"
"212978","217900"
"212979","199129"
"212980","212975"
"212981","201604"
"212982","212979"
"212983","221548"
"212984","221547"
"212985","216936"
"212986","213479"
"212987","199129"
"212988","214728"
"212989","217581"
"212991","200420"
"212992","187199"
"212993","190963"
"212994","220513"
"212996","189063"
"212997","221661"
"212998","203788"
"212999","216658"
"213000","218281"
"213001","214620"
"213002","204387"
"213003","214725"
"213005","217926"
"213006","225728"
"213007","215718"
"213008","201014"
"213010","221169"
"213011","223773"
"213013","213014"
"213014","213013"
"213015","232243"
"213016","209951"
"213017","232013"
"213018","215427"
"213019","211105"
"213044","215005"
"213067","217287"
"213068","211408"
"213070","217063"
"213071","214419"
"213073","209396"
"213074","213147"
"213079","227212"
"213091","226106"
"213092","223631"
"213093","192372"
"213094","230567"
"213095","213093"
"213096","213097"
"213097","213096"
"213098","204459"
"213099","222756"
"213100","201528"
"213101","210079"
"213102","214827"
"213105","213479"
"213106","207468"
"213107","219931"
"213110","213114"
"213111","218679"
"213112","219807"
"213113","213114"
"213114","213110"
"213115","197254"
"213116","218529"
"213117","212707"
"213118","209171"
"213119","232800"
"213120","210111"
"213121","220408"
"213122","229533"
"213123","218776"
"213124","215696"
"213125","212298"
"213126","193575"
"213127","213142"
"213128","215577"
"213129","218008"
"213130","216809"
"213131","204744"
"213132","207062"
"213133","222051"
"213134","191067"
"213135","202716"
"213136","229282"
"213137","219903"
"213138","215395"
"213139","213143"
"213140","213473"
"213141","221896"
"213142","213127"
"213143","213139"
"213144","213155"
"213145","213146"
"213146","213144"
"213147","213167"
"213148","213145"
"213150","213148"
"213151","227054"
"213152","224331"
"213153","213157"
"213154","213155"
"213155","213144"
"213156","213158"
"213157","209869"
"213158","213156"
"213159","213145"
"213160","215814"
"213161","210214"
"213162","213167"
"213164","218304"
"213165","213167"
"213166","221897"
"213167","213162"
"213168","213171"
"213169","218302"
"213170","192769"
"213171","197347"
"213172","220190"
"213173","220190"
"213174","189170"
"213175","220070"
"213176","214160"
"213177","202101"
"213178","209978"
"213179","213181"
"213180","218310"
"213181","213179"
"213182","213240"
"213183","213196"
"213184","185639"
"213185","192426"
"213186","229533"
"213187","189063"
"213188","212666"
"213189","226947"
"213190","221155"
"213191","213198"
"213192","211913"
"213193","216780"
"213194","208176"
"213195","212528"
"213196","213183"
"213197","207771"
"213198","213191"
"213199","200184"
"213200","214098"
"213204","213479"
"213205","212968"
"213206","202063"
"213210","195847"
"213221","205703"
"213222","212695"
"213223","208478"
"213224","203649"
"213225","203649"
"213226","208704"
"213227","204982"
"213229","213249"
"213230","217429"
"213231","204422"
"213233","192851"
"213236","205703"
"213237","207248"
"213239","208766"
"213240","218569"
"213241","216876"
"213242","213245"
"213243","211882"
"213244","214976"
"213245","213250"
"213246","212113"
"213247","221907"
"213248","229255"
"213249","227073"
"213250","213249"
"213252","187854"
"213255","191067"
"213257","225113"
"213259","203321"
"213261","196463"
"213262","210010"
"213263","196463"
"213264","212714"
"213267","208120"
"213270","217488"
"213272","213287"
"213277","198030"
"213279","218333"
"213280","217592"
"213281","215324"
"213282","217667"
"213283","202101"
"213284","213517"
"213285","212674"
"213286","213489"
"213287","213272"
"213288","213287"
"213289","213293"
"213290","213289"
"213291","213289"
"213292","206862"
"213293","213294"
"213294","221185"
"213295","213291"
"213296","211153"
"213302","195853"
"213306","212530"
"213307","215418"
"213310","211522"
"213315","224983"
"213319","218440"
"213320","212532"
"213321","212532"
"213322","212532"
"213324","208976"
"213326","217550"
"213330","231460"
"213332","216236"
"213333","216236"
"213334","214460"
"213337","205542"
"213344","218135"
"213345","206897"
"213347","219216"
"213348","215235"
"213351","203431"
"213352","213353"
"213353","213352"
"213354","201278"
"213355","214089"
"213356","207102"
"213357","231460"
"213358","200420"
"213359","216731"
"213360","203061"
"213361","213776"
"213362","217329"
"213363","204698"
"213365","213363"
"213366","214349"
"213370","200420"
"213388","228946"
"213451","213456"
"213452","197147"
"213453","208176"
"213454","202063"
"213455","200130"
"213456","213451"
"213457","204785"
"213458","213529"
"213459","222517"
"213460","213469"
"213461","213452"
"213462","197147"
"213463","216913"
"213464","213522"
"213465","229543"
"213466","228154"
"213467","213527"
"213468","213514"
"213469","213460"
"213470","204183"
"213471","223165"
"213472","213512"
"213473","213456"
"213474","204119"
"213475","212667"
"213476","212872"
"213477","205493"
"213478","210949"
"213479","215449"
"213480","197147"
"213481","217663"
"213483","197147"
"213484","220751"
"213485","212872"
"213486","194327"
"213487","213451"
"213488","202778"
"213489","223176"
"213490","221154"
"213491","198030"
"213492","219476"
"213494","199131"
"213495","195348"
"213496","223165"
"213497","208107"
"213498","202778"
"213499","213509"
"213500","205485"
"213501","228154"
"213502","209933"
"213503","220761"
"213504","204698"
"213505","232431"
"213506","213509"
"213508","213529"
"213509","213451"
"213510","197153"
"213511","213456"
"213512","213472"
"213513","207092"
"213514","213468"
"213515","221750"
"213516","223192"
"213517","223201"
"213518","216411"
"213519","200130"
"213520","206329"
"213521","218519"
"213522","209064"
"213523","221628"
"213524","219946"
"213525","216016"
"213526","213451"
"213527","215642"
"213528","214418"
"213529","213458"
"213530","206666"
"213531","209603"
"213532","207036"
"213533","197170"
"213534","216278"
"213535","205773"
"213536","214260"
"213537","209421"
"213539","213660"
"213622","195348"
"213623","195348"
"213625","213626"
"213626","213625"
"213628","216063"
"213632","224279"
"213635","213636"
"213636","209402"
"213639","202710"
"213646","209311"
"213647","211938"
"213649","211579"
"213650","208588"
"213651","208384"
"213656","218883"
"213657","222968"
"213658","203061"
"213659","213660"
"213660","213539"
"213662","188380"
"213663","213240"
"213664","213682"
"213665","195093"
"213666","218310"
"213669","213683"
"213670","207310"
"213671","211351"
"213673","219931"
"213674","196899"
"213675","213674"
"213676","222533"
"213677","213673"
"213678","213679"
"213679","213678"
"213680","213683"
"213681","202716"
